system:index,date,eddi14d,eddi180d,eddi1y,eddi270d,eddi2y,eddi30d,eddi5y,eddi90d,pdsi,spei14d,spei180d,spei1y,spei270d,spei2y,spei30d,spei5y,spei90d,spi14d,spi180d,spi1y,spi270d,spi2y,spi30d,spi5y,spi90d,state,z,.geo
9_00000000000000000036,2021-10,0.32967025133878963,0.8087043682943418,0.8075035048445037,0.7955830903274407,0.7357146930464417,0.7385587306487904,-0.046694082585978604,0.8187060602286597,-1.688361710012944,0.2642126443745477,-0.7379155106107456,-0.6104722970905697,-0.6583941068069745,-0.7847720698547406,-0.3300127274530126,0.5365532061002166,-0.23783249525544944,0.41736568995504014,-0.5476143383346995,-0.36047821359877125,-0.43078360302343394,-0.7070303376567968,-0.1498843407478932,0.7037069102958454,0.08359437073657106,Iowa,-0.8615152784685344,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000019,2021-10,0.6006575681901234,-0.8409440652671041,-0.3168682743054339,-0.6532687676645932,0.22518418497689296,0.8292732077097802,0.5025471574711071,0.09151725441139122,1.4546385974525218,-0.14654512118141794,0.9905895617201226,0.39287091311865197,0.6857793412442499,0.03435467125084223,-0.41391052982230647,0.19320134035543063,-0.09563085439140559,0.12165326696690701,0.972863174596139,0.39569990488237666,0.644900125719575,0.18844756049345535,-0.16043265414860414,0.6648279191219326,-0.09936394380613596,Texas,-0.5533276948064442,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000000d,2021-10,-0.17455209882763587,1.348072319566048,1.6083884712312977,1.499128428073134,1.5248592084464487,0.29451728931853316,1.1574136010357134,0.8568165455368836,-3.457717328629831,0.20683981974617205,-1.28862867569068,-1.7482655035046544,-1.4701431326052454,-1.552571313197313,-0.13684989777470277,-0.6971816983140864,-0.5761165888583816,0.4818031207112543,-0.8759937686639884,-1.5687866167831832,-1.0372639021064263,-1.2681187961155262,0.2536756344384261,-0.2236656606330197,0.07343536189043261,California,0.474512940462336,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000026,2021-11,-0.637310131933746,0.009820141255550871,0.2785510800967721,0.25377900387501495,1.0364559551735695,-0.71168761090517,0.21745398093355017,-0.2748504351165068,1.9350520708012726,0.5967583408251605,1.2568026055948363,0.7018858371450899,0.8365619842905615,-0.08167805725868747,1.0554842647222817,1.3557596035686779,1.059538817855782,0.5531385028050302,1.3813584828983196,0.9068835984895722,1.0542091360742154,0.2920290144505698,1.0099700154019633,1.402397528326568,1.0658242016040864,New York,2.556460981614534,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000002,2021-11,-0.4910313727067642,0.1021708014165706,0.13625402142547324,0.13644465145098206,-0.03936542623928693,-0.6817313304497131,-0.06328951404793855,0.3999399257613086,2.0914351396557755,-0.06671406842297466,0.6651005181125983,0.5448560207573707,0.5840636699264179,0.7311299338945592,0.6098351956787522,1.5360634902746395,0.36677947537658245,-0.10282025350804072,0.8115282079428227,0.6760412151792581,0.7347725478777871,0.8712992948226147,0.5622454650284647,1.6431427258006424,0.5615034663850559,Illinois,1.566090972114285,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000036,2021-11,-0.04929559472459024,0.8577704798286547,0.7709536065659184,0.8462367966049081,0.7845411529367621,-0.07373073633319671,-0.06230360421062131,0.625238447169474,-1.035916831582557,0.2756881578800726,-0.3431239634177166,-0.43095194383112345,-0.5299808841757019,-0.6976110565495981,0.922222760653564,0.6471327879643419,0.4126855325536722,0.38495755750335564,0.056649525976388365,-0.11121819181813836,-0.21151991019625796,-0.49151468826575373,1.0232469059442468,0.8405563661897062,0.7858652692991595,Iowa,1.7957482642850626,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000019,2021-11,0.6943376853738076,-0.35543594612097235,-0.2688910980253471,-0.4686554377531793,0.35996204151712025,0.9099833116038656,0.5352351452087893,0.9036471826039657,0.8963866942809762,-0.6733883039234322,0.5079338392767894,0.4177077374138287,0.5899147541607189,-0.09293460444349919,-0.7817071190451264,0.15779728349921446,-0.911730102550745,-0.32495806714745207,0.519118426749491,0.44442219056639026,0.5903152534456301,0.09066850520377685,-0.5672880058556519,0.6234544765878745,-0.7525382161103802,Texas,-1.0989961264564458,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000d,2021-11,-0.1300020037029104,1.0551128409845354,1.484919512413064,1.409303055963084,1.421390761955323,-0.6081044695771102,1.1344175645924577,0.4224803164674274,-2.1227239369504036,-0.0535398577011045,-0.2508633063234155,-1.4613915050631547,-1.1960372195531723,-1.4055601292953182,0.6019997135558641,-0.6542318536798385,0.36194184020671516,0.22662393033866243,0.5304600392883014,-1.0964812242077466,-0.771276839804971,-1.0683868688955822,0.7081208546808188,-0.19709585086755477,0.6584336252113733,California,2.6694822106481246,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000026,2021-12,0.6560679715134655,-0.3179454698390399,0.24630705230251387,0.09366369488490461,1.1129688465660794,0.5413063749359645,0.2528062771191823,-0.19486985118909897,2.1167430000736545,-0.5261164586764683,1.4373341287622903,0.6648367589249417,0.9507066435028839,-0.17596942297354218,-0.5324277952064186,1.3139801362465884,0.6196994677023991,-0.3744728096447546,1.4572847678222371,0.8537447778902841,1.1280232021880974,0.2401206719732357,-0.41687581105456284,1.3728390979254284,0.6389467444909304,New York,-0.1878624755381647,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000002,2021-12,1.3806062739598515,0.259188799225069,0.24117191166258986,0.1933306837311194,0.1385916230764596,1.306731326915588,-0.032550580498287345,0.6130443293978617,1.7050562237478908,-0.648616354977086,0.45595252552257265,0.3372865891994099,0.3345646176315932,0.5810303590724422,-1.149774191060759,1.4462286783710017,0.015211865322342949,-0.37050420874801726,0.6532438703674023,0.4774737194100436,0.4727854960226307,0.7552257286235803,-0.8838900350689209,1.584360121519697,0.17081318766339376,Illinois,-1.0902930884769853,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000036,2021-12,1.6628680941379355,0.9173664299230564,0.9028878226024203,0.9354879653869945,0.8634461196091135,1.668554186491261,-0.011991165897953588,1.0585098291999633,-1.110307523144009,-1.2964325623320858,-0.1654748235218367,-0.5850179813923633,-0.7108167326325694,-0.8008123465827093,-1.5070626579374435,0.5976275424367573,-0.09890994948251611,-0.6704448607284397,0.2757431322603254,-0.27156495915200174,-0.4206665302149446,-0.5907391352550402,-0.9470295633626896,0.7939493260566638,0.3004978714883623,Iowa,-1.8765042817171775,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000019,2021-12,1.294871833216991,0.23462435602748147,-0.1846593022466181,-0.26941042465855297,0.45558024301700084,1.2164357437431987,0.5876955959701556,1.3318753790776752,0.11310450797392342,-1.1775950304894283,-0.14844620471566705,0.314135371864944,0.46883011789053636,-0.1667134219433674,-1.2332253319488988,0.0658048341814125,-1.1287541041915787,-0.4691445337742168,-0.08041723469024717,0.3661118361290768,0.5190311725700337,0.03220947158921717,-0.8646621200309524,0.5278192966750065,-0.8392054092936707,Texas,-1.5343686528284517,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000000d,2021-12,-0.06336967861450644,0.9311855767576624,1.4620450477883242,1.4535476990659661,1.4892638096377668,0.36611320999027475,1.1596011225762906,-6.040680127207007E-4,-1.754336537830591,0.021712544232205665,-0.0681360994510024,-1.2456405257732486,-1.007794928373882,-1.5950495171939367,-0.33951336483029315,-0.6887381584576687,0.21746535302023057,0.1785136936289256,0.3278174332146637,-0.817665516296587,-0.3693349635217954,-1.3111500233476954,-0.18761235050387287,-0.23632642991230607,0.3446288348199449,California,0.01569919559234842,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000026,2022-01,-0.6822591198370764,0.11162995934994309,0.3632864699621313,0.07035962538534644,1.1639824499469735,-0.07424993903680523,0.28113156658353344,0.023518209964741313,1.6988147149887014,-0.22449847753151791,0.740958056032565,0.4862616859163586,0.9115906840032827,-0.2632093444830619,-0.4106739492615928,1.2629265132358485,-0.11340499540630444,-0.3133440002210772,0.8380588627946693,0.6982980774988302,1.0529370661903752,0.1438113400384538,-0.3913052051692808,1.3243142855198786,-0.09366942842323626,New York,-0.5149282155750695,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000002,2022-01,0.017538108070446746,0.740654355894618,0.3627139191105491,0.30507846465622496,0.20961378893256707,0.5652008109563446,0.020561010518603356,0.7307317452263371,1.3350557336499982,-0.41805971387077334,-0.13484236955616055,0.32382493052092026,0.2721270434029663,0.4160888626136147,-0.23409543443390288,1.5776596507962746,-0.6485780260624322,-0.47005915304934703,0.11450574477556746,0.5128336293560809,0.46313022615203087,0.583182120807267,-0.1423986237155637,1.7557175443449773,-0.5277313987623229,Illinois,-0.21260367107013925,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000036,2022-01,-0.22390286290894595,1.0683221843939603,0.950771231845543,0.9540694958513358,0.8442833362483619,0.3607621116683031,-0.04073064419461135,1.055152083655114,-1.5297085537751511,0.12920896208262778,-0.2858653665177216,-0.6356195960374232,-0.6840569553815896,-0.832144916407633,-0.21800128428708984,0.6745033559456823,-0.3096039687912831,0.05086253162629922,0.23168377135804358,-0.30888240646314613,-0.3149836920739018,-0.6477122278131496,-0.008075914029679637,0.8888199165445525,0.044014023676325176,Iowa,-0.5296776407055996,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000019,2022-01,0.9494024804525116,1.1804559827389178,0.06767198589747599,0.1196900001989967,0.5531066011379938,1.4598026565532036,0.6371323763387835,1.3783421345636977,-0.80498929353435,-1.1151239601705702,-1.137636772978981,0.09983446060610064,0.27461609184265096,-0.2782755012269726,-1.5009337804680134,0.054200488760290336,-1.4393427019621883,-0.5397380434587162,-0.883041079857509,0.21193867336155792,0.46122982656617323,-0.054666140565224175,-0.903393541216902,0.5602343941649126,-1.2315129593379985,Texas,-1.7750737928355647,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000000d,2022-01,0.46868363647074507,0.8704474908517817,1.4661039045285138,1.304730902803331,1.5629487792137369,0.03165852375950534,1.2282468940163378,-0.08856512278405607,-1.05795270304414,-0.737065152019772,0.015348892116893591,-1.0801207135310398,-0.5565294843356459,-1.553081225996948,-0.034268691500411605,-0.9866661118817039,0.13717156550486997,-0.5046486504457172,0.2896933388693208,-0.5683057411867836,0.09415642140288143,-1.1704170133384058,-0.012709598088291668,-0.5651895913265373,0.206907837711037,California,0.01859131370205473,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000026,2022-02,0.16938214438935664,0.13060970622679127,0.3580786935960324,0.17799798592792324,1.1467052834492801,-0.3572623043342412,0.2333798117403013,0.2851210160381825,1.649005416297198,0.5959346754189297,0.6395392555463738,0.657142080678556,1.0574897574163618,-0.24387794889454348,0.5936506045269756,1.2651241050083404,-0.38728363520078846,0.634306890202434,0.7155452089835266,0.8861520677634412,1.2085490727750667,0.14529156499796766,0.5472281486963879,1.3137589899228062,-0.32487206543601294,New York,0.9347062085859897,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000002,2022-02,0.11942524889169888,0.9050977004617599,0.4107891331394282,0.40716918808544306,0.21557678621616957,0.18088036493555917,-0.01972997591113321,1.153482186900313,1.1152143485670234,0.550713605995329,-0.2661821832790189,0.2892404745315342,0.3040952404647212,0.38580448813237395,-4.2531903960017607E-4,1.612765370649068,-0.884894876227726,0.5882257495087098,0.017276387065367698,0.4868776799273253,0.5523643104641323,0.5394765058536706,0.007822151278432663,1.7677347565310613,-0.650592217806045,Illinois,0.3313972894532461,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000036,2022-02,0.630474606067941,1.0933122406083189,1.0056590518738546,0.9744987222361722,0.8494888712453369,0.4684045141257818,-0.055365722699933444,1.2224650664264738,-1.6460513436927933,-1.2603464859734435,-0.23173402804084467,-0.7717062305120389,-0.658722101754148,-0.8756221410831935,-1.131013899460783,0.6500659921541826,-1.5230201646625576,-1.1095073800407502,0.2837944859808501,-0.4612634790443078,-0.23149375925727383,-0.7111836541435458,-1.178077242938713,0.8490119816179114,-1.2511054997740243,Iowa,-1.4061971224414915,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000019,2022-02,0.15573324819633216,1.4398063416949447,0.045653300105195006,0.35638698003892944,0.5660418345683224,0.2543647039375191,0.5936976452734746,1.3440643625106476,-1.26136037822036,-0.1960916580924803,-1.4114688049661086,0.14141636040855526,-0.09083186905048565,-0.3275011949075573,-0.3385198539508665,0.06835754758334679,-1.4645815267538822,-0.12995450950207202,-1.1998824202439222,0.24920393374279676,0.0885024206033972,-0.12607071091576696,-0.3423377894011713,0.5260340188242127,-1.2757704934320844,Texas,-0.8059506701423303,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000000d,2022-02,1.6151341734930542,1.196397267985634,1.6049034674002056,1.4474098978593057,1.638264442264706,1.701317747982251,1.3182800905348917,1.1674388339176862,-1.458676222476567,-1.823108471152603,-0.5914412559917265,-1.513435488136251,-0.9017097509335223,-1.6451056621993252,-1.9775709690876,-1.3619913250803264,-0.8307288645097396,-1.2933405890577254,-0.24260662320752205,-1.1158649607461257,-0.3005451336723808,-1.2694210729378108,-1.7410595491658027,-1.0088659523954688,-0.5777111886074087,California,-2.4102193177538758,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000026,2022-03,0.7040104337468694,0.4096122672806679,0.407728311527998,0.017382088454714083,1.122533552048179,0.8128744201262801,0.2255359426023628,0.520569662698382,1.8802228848308136,0.30402082588385787,0.5666964513735767,0.8987761585958588,1.3863653233117241,-0.1615342857344085,0.5069621866494106,1.23733570840139,0.2287886942738401,0.4687977156792604,0.6967868164448644,1.1384863948597026,1.4586534291686117,0.21992982492064508,0.697722461715263,1.2870624353402988,0.3725175214000701,New York,0.8877430203186177,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000002,2022-03,0.29920236220519014,0.9817591590678724,0.4087009483142687,0.5267364371607075,0.22679614401265727,0.3866243548227052,-0.06238403344796646,0.6981276675105085,1.3242703449424382,0.5062875616030144,0.006401852127223797,0.4004547660423326,0.5284419196407671,0.4523902281334771,0.5476532510027253,1.6682697617733178,0.1344443059495346,0.6369314246672383,0.324255810918799,0.6396580823613642,0.8470741980013022,0.6404936521252336,0.7060803728230577,1.787361021333255,0.2987787211626701,Illinois,1.0830350992948305,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000036,2022-03,0.34715060376195067,1.1489433449697426,0.9914791279524072,0.9511539175910969,0.8132585210698267,0.6264012061358438,-0.08106762824980293,0.8164078142159995,-2.0075884741254364,0.08057961417455935,-0.472272529019005,-0.7975742832195338,-0.3434043489220807,-0.8679928186964216,-0.47335509609599796,0.6534721338848688,-0.85997606240397,0.29859816099791187,0.03387161050596371,-0.48565549043817213,0.16473766437068035,-0.7242682012377923,-0.20944645430978098,0.849393428818603,-0.6150692315054522,Iowa,-0.867014514080761,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_00000000000000000019,2022-03,0.3318741060405803,1.288905397440419,0.12691520011274202,0.6480697202439153,0.5911043312033338,0.23755790638998955,0.5576014124991979,0.8414420485698325,-1.6029136284774097,-0.5159870459782081,-1.365823033406252,0.06540982119087196,-0.6222545070743232,-0.4655975290173691,-0.6312009497904442,0.048184955352631384,-1.134304566342003,-0.46619279913635986,-1.2278149748033658,0.19736234231365193,-0.5091385828137098,-0.33619659053032275,-0.9056560902602208,0.4599299752688497,-1.2437380392639943,Texas,-1.288324744788806,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0000000000000000000d,2022-03,0.8161662902125564,1.2419453682918256,1.6719470427038656,1.5089782582202442,1.690578351779502,1.2674795814050375,1.38649572708073,1.4149754952441118,-2.241677499874633,-1.0417389405620572,-0.9897310075909377,-1.6776846043082194,-1.2011592207472706,-1.7581966641125286,-1.6679295267733982,-1.5332278475549967,-1.4275163335568402,-0.761272009762825,-0.6877033521204444,-1.2494792328746467,-0.7124236787273851,-1.4305775754307932,-1.5088899586039632,-1.22927698795365,-1.2499556543774946,California,-2.714253125721506,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000026,2022-04,-0.32363737558871125,0.1744005610571866,0.10970963114511086,0.23225406177411795,1.154980520811516,-0.18132156670017016,0.23586104182364578,0.23476235821902391,2.0972992024801123,0.541805138655007,0.5698734464171663,1.204944147178548,1.1338052262680882,-0.015923838504522135,0.6676685632119456,1.2025373914157504,0.9159493055667789,0.5070981584314639,0.6847749379932769,1.3606622286434296,1.2563898393501876,0.3773191693635211,0.6804075372455941,1.253871150772576,1.0297514389534392,New York,1.5216078444039625,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000002,2022-04,-0.8146471400876574,0.16300269926806552,0.19167580297902742,0.5416822877615695,0.19087647243293152,-0.889529877357001,-0.12695250280851716,-0.3364784945616781,1.7231209605419282,0.5773052182590838,0.16483662632418192,0.5944035127066263,0.3508600078849678,0.5971468019189499,0.859909654547572,1.679770735803628,0.8599130732883423,0.43848186308706666,0.19943467051185418,0.7878818248688059,0.6294568651714882,0.8183958843555855,0.7599916319751774,1.7784338038491354,0.8844467734259357,Illinois,1.6428644043495826,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000036,2022-04,-0.7926677605763309,0.6136206701481034,0.8682265188527294,0.8871200379613632,0.7439184752941088,-0.7266551685333134,-0.10531915461687986,-0.03502687513787728,-1.7952232452496966,0.09428087235388141,-0.30466933045834116,-0.706387886919028,-0.32531871951137115,-0.7975156555181554,0.294080315481022,0.6274745593083514,-0.23377471506354397,-0.1601330243643339,-0.1391180574327244,-0.4531269654213761,0.09515928224285598,-0.684380151738544,0.07996812005006865,0.8152012058318286,-0.29440650276594377,Iowa,0.062155689464512526,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_00000000000000000019,2022-04,1.327814807356545,1.2106917506102723,0.4039758336207566,1.1671582931739435,0.7651305736914142,1.4723394399346015,0.6041413364819832,0.8628545164066025,-2.014448273733599,-1.1117314398259512,-1.481944117841977,-0.08739559582106178,-1.3022225661218245,-0.6443667236591514,-1.2781446398117717,-0.03965350009329426,-1.0507390666130145,-0.3760343546448158,-1.410706226455707,0.15271857519975585,-1.162852777941246,-0.487538747324947,-0.6802028242229392,0.34745394803773444,-1.0184233083319025,Texas,-1.4747198574158438,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0000000000000000000d,2022-04,0.37835137059727286,1.2103859511844968,1.6224158591021836,1.45653457029015,1.8023304978342494,0.7805043055762549,1.4098714352529027,1.5340855305848624,-2.852470634323313,-0.2938117960363754,-1.1849805216973386,-1.5508795024185353,-1.2115353294032525,-1.8971835300485662,-0.6814175973796257,-1.5697336857949078,-1.9213383412811293,0.18702058485865056,-0.9341567850510154,-1.0462461501805558,-0.7827620913426379,-1.7099164960253412,-0.2671968295794214,-1.2854361829875032,-1.8174737061857826,California,-1.4930393777807005,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000026,2022-05,0.5280694050071693,0.47963559807940764,0.37143615400798957,0.3914675232563672,1.2926697098702802,0.23008282932731736,0.35841620135436664,0.39955973719390503,2.1525158397897424,-0.36032984064313983,0.2175425339302739,1.1531593184272042,0.7694679138554336,-0.08631026938198229,-0.12361382158226704,1.0503079292246333,0.47096347135190714,-0.27003970664929733,0.35817937098177205,1.3281015099256828,0.8947910018943298,0.3925078415561452,-0.07083918111310036,1.1217785729349532,0.5961353591929506,New York,-0.2759574127722621,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000002,2022-05,0.16359187369627143,0.22100929556331472,0.2283318890569268,0.5553822466395607,0.2873446615743436,-0.12085309742230689,-0.12995944939576556,-0.3919389379640389,1.8290368672834099,-0.01664327167876886,0.18371931013944592,0.591538299095839,0.24887718750162788,0.34595773617510023,0.03553513660899032,1.5239473183659409,0.5930148563269472,0.0748322046502949,0.21957061920878243,0.7950996859456099,0.4477761719289921,0.5701963851772559,0.007503057289840167,1.613501586172702,0.5986939105569217,Illinois,0.17319083611640695,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000036,2022-05,-0.0800204031411394,0.27094311421258277,0.7993965192557684,0.6537273899931274,0.7267873225305258,-0.38089872980393374,-0.11449825809748439,-0.3705773607766134,-1.6133476483862175,-0.09524423552637983,-0.4776682105703047,-0.4926504906885644,-0.17448898916705405,-0.746869379540647,-0.006235432732328562,0.6043427873261633,0.05868306029386979,-0.08231145716620214,-0.4855465340984824,-0.25342837061190426,0.08591281314360187,-0.603210108924419,-0.11832593500378351,0.7723306938311807,-0.04811858308652612,Iowa,-0.3057721087909455,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_00000000000000000019,2022-05,1.3556051469421182,1.424480762808276,0.8087864867914313,1.4654848654010246,0.852445945486985,1.4670064493664807,0.6582750634432123,1.3674201037987557,-2.3511409409292945,-0.9304843344322404,-1.5913445433176028,-0.5559124498791077,-1.5642367549413851,-0.7132707827946303,-1.0360211279063325,-0.06504801485070516,-1.3277131046273787,-0.3533526138701458,-1.3274565964212974,-0.2510794822272392,-1.3633737854713361,-0.5113674275578369,-0.46071662860695767,0.3446235080674994,-0.9901691494618591,Texas,-1.399102959294968,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0000000000000000000d,2022-05,0.20701747402201326,1.13677868220561,1.4364913153663004,1.181820156084761,1.7756180013976373,0.08438409241904199,1.4127098707513255,0.7760387504065961,-2.899684262890397,-0.5141871922204603,-1.4348967934050987,-1.3758961403018046,-1.1289404525294369,-1.8881422363733673,-0.33936912547547315,-1.582303285163555,-1.2236345321061461,-0.15439277803782864,-1.211555418215865,-0.8972485397777819,-0.8163258288763325,-1.7210128568150764,-0.1963027763562588,-1.2926091011845815,-1.1671928108962941,California,-1.0635228518770987,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000026,2022-06,0.07097381689954158,0.5373256044371517,0.2703189767776173,0.5722594283403433,1.2392016969430042,0.5997191819075313,0.4661131541494977,0.363671940087377,1.8696500678172943,-0.07740295321403477,0.2834302728175484,1.3930637464877238,0.5048420684891892,0.1470096055224406,-0.13466754478521709,1.0244672748681354,0.1936117658628651,-0.06281321870743649,0.4592806862126278,1.4903442379473308,0.688858170258759,0.5999551356285374,0.02877955678306401,1.1074625348587506,0.3037021579808957,New York,-0.054388563514476816,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000002,2022-06,0.7924398594368897,0.35009309364115093,0.40962948512119224,0.6866157255356025,0.3706490508506414,0.901093946368515,-0.16946393661606887,0.08039255560644978,1.483003389650302,-0.7844666185839404,0.015761739665220893,0.4864016885363175,0.053067010053914856,0.2618819542670213,-0.7209557802015967,1.4979489752977038,-0.076061946058276,-0.6343821490261623,0.1412419708225338,0.7331459213325279,0.29193410823099836,0.4972150271116619,-0.536557175369903,1.580373057118347,-0.04162448363854159,Illinois,-0.8935426090042536,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000036,2022-06,0.8042956516165206,0.1940983466039128,0.7248075765177413,0.7306421962976763,0.790870392390908,0.7747648899706651,-0.13674174237005504,-0.10310242653832896,-1.74453960408382,-0.5259070977276432,-0.3738265842592013,-0.3175834807682173,-0.3735306057810705,-0.8532145192948216,-0.5366443857473739,0.6234697940388148,-0.2095418355875592,-0.3451372164133666,-0.40974191450348346,-0.052389573670058504,-0.18768351507056794,-0.7769658236954481,-0.3938706102159747,0.7889966195466347,-0.30499905957562157,Iowa,-1.1789392198007491,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_00000000000000000019,2022-06,1.1306300901236088,1.4848358253253373,1.1622335416094594,1.5132217678697932,1.0005082271673515,1.3499638102037181,0.7477634117598138,1.6233399794424077,-2.6494485995486934,-1.0319130046257603,-1.5620981827667826,-1.0728743172263981,-1.6143269984855784,-0.8596950424915976,-1.0546825002459772,-0.17885292173287498,-1.4367859262079208,-0.6714019150635683,-1.1897470266810921,-0.7330350161857395,-1.282865859920843,-0.5973476450712012,-0.5788744856711638,0.2815253451244677,-0.7837682621647606,Texas,-1.5176321876669985,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0000000000000000000d,2022-06,0.31600838786949287,1.042603158899564,1.284812415047231,0.9845849729827013,1.768147190154192,0.4535324309043582,1.416901217591996,0.571470047594652,-2.9950480261001418,-0.3766649611296972,-1.491465012617761,-1.2613593106214074,-1.0801403401123715,-1.896639051862608,-0.6331046022148079,-1.587384777910204,-0.7628490764154203,0.5828081819194115,-1.3692088461322096,-0.8375975658754121,-0.8234381994549886,-1.7379169020276222,-0.06261583750654505,-1.2911962197448323,-0.5263932015334815,California,-0.8397726156965257,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000026,2022-07,0.5018601918191302,0.6495602659035972,0.5046975968320049,0.5890555407365257,1.121493342816964,0.44086164195651917,0.5345897756959823,0.7487898983856164,1.4676006914151432,-0.2100844179063654,0.16573448556550052,0.7971418600469554,0.07905618607906183,0.16379848223326535,-0.5074154468681367,0.8285550420542667,-0.42345697146078326,-0.11625995727298795,0.36155945365629194,1.0007057256048968,0.2545967817081488,0.5475724129821633,-0.4585920859091264,0.9476893636312432,-0.2849862368530043,New York,-0.7994175444533754,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000002,2022-07,0.3553699517854065,0.6262900681884371,0.6900118331414595,0.7404572403424355,0.4907236388631091,0.9790622197577674,-0.16531380682762717,0.8970486073590451,1.1060964167435943,0.21153738970846422,0.02137946359294602,0.06509942545204153,-0.22493338509591682,0.17189945748306362,-0.021708793248831706,1.5163951295912512,-0.45443988766307825,0.30389872533974677,0.22579959774483963,0.3740067790550875,-0.007071927016020475,0.42260635578917227,0.22521666558058806,1.5797795622706892,-0.25697731415965447,Illinois,0.16060167647499093,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000036,2022-07,0.8033870314392147,0.5411694013423407,0.8699197302876627,0.7405036653741677,0.8821206071235741,1.1745101758519354,-0.11356594126111358,0.734696626945749,-1.9776963968792232,-0.5018571178515565,-0.5505452183796268,-0.49531978053246445,-0.5740317092615681,-0.9301110674177734,-0.5891472248516048,0.5892940163875835,-0.5916716618930797,-0.3539624983551121,-0.5101015779813887,-0.18353942360534467,-0.4564033968521219,-0.7684202493161764,-0.324159242370797,0.7663188197840094,-0.4794583017737285,Iowa,-1.2780076857674578,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_00000000000000000019,2022-07,1.1314259760642789,1.5308608603080274,1.4171125857863627,1.5299362136536132,1.049906361852128,1.226024511886801,0.8007109177942311,1.6129602334494932,-3.0401772201990194,-0.9580992143622614,-1.621004937175844,-1.6032393621630672,-1.7406189616573133,-0.9611935928811952,-1.2145976549754047,-0.2999675852729871,-1.506103406456115,-0.48437251474746196,-1.243121726853748,-1.2879782328050398,-1.4935699273859562,-0.6947805110598055,-0.9321701237059309,0.16744503292614762,-0.9706795178128579,Texas,-1.9640839227989688,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0000000000000000000d,2022-07,0.6216946492745077,1.1100374608451513,1.1796504198574402,0.960533391272582,1.7516655429921044,0.5659305242784963,1.3966533002047148,0.5277149085713397,-2.8198072099069376,-0.7363748354192702,-1.8294262354083635,-1.2138969033301896,-1.2202290257817108,-1.9001760951530888,-0.6920589997946769,-1.5898547781115089,-0.7731161195378977,0.5209261323764746,-1.8346961760091798,-0.8368649355412069,-1.0068293806113682,-1.7374606503883285,0.22725115421799938,-1.2895600391067028,-0.5066865702900946,California,-0.36926452373070534,"{""type"":""MultiPoint"",""coordinates"":[]}"
